26.337727,-80.166039
26.338454,-80.165929
26.339973,-80.160188
26.338937,-80.160276
26.340235,-80.157483
26.33703,-80.157373
26.338407,-80.157754
26.341046,-80.156591
26.340379,-80.158437
26.342334,-80.157669
26.333018,-80.157411
26.33301,-80.158514
